"","위도","경도","공장규모","종업원수","중분류항목명","예상세탁량"
"2098",36.3213438533,127.4178928782,"소기업",2,"가구 제조업",4.33021116256714
"2099",36.4324105236,127.3949883997,"소기업",3,"전기장비 제조업",4.33021116256714
"2100",36.2858208484,127.439336681,"소기업",10,"기타 기계 및 장비 제조업",4.33021116256714
"2101",36.2193401708,127.4389366249,"소기업",11,"기타 기계 및 장비 제조업",4.33021116256714
"2102",36.423512949,127.4035682386,"소기업",12,"전기장비 제조업",4.33021116256714
"2103",36.3965827395,127.3564861764,"소기업",11,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2104",36.4240664028,127.4061316752,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"2105",36.4289039782,127.4078899348,"소기업",11,"섬유제품 제조업; 의복 제외",18.0353889465332
"2106",36.4407444808,127.3970483678,"소기업",45,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",39.6164283752441
"2107",36.4442265325,127.3977078956,"소기업",45,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",39.6164283752441
"2108",36.3410866553,127.3743063988,"소기업",2,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2109",36.3512678284,127.4160389984,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"2110",36.3707286704,127.4149943953,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"2111",36.4389783706,127.410377015,"소기업",3,"전기장비 제조업",4.33021116256714
"2112",36.2166969467,127.4413692227,"소기업",2,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"2113",36.3697491421,127.4136302917,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2114",36.3515866106,127.416105978,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2115",36.3604375665,127.4132249208,"소기업",4,"식료품 제조업",18.2538032531738
"2116",36.4240664028,127.4061316752,"소기업",2,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2117",36.4246563647,127.4026815226,"소기업",4,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2118",36.363751696,127.404008527,"소기업",6,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2119",36.3081298312,127.3470910191,"소기업",3,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2120",36.3380737199,127.4240164462,"소기업",2,"인쇄 및 기록매체 복제업",4.33021116256714
"2121",36.3424565648,127.3982733116,"소기업",18,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2122",36.4283490377,127.3957886842,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"2123",36.3583848142,127.3370988194,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"2124",36.3452685362,127.305252175,"소기업",2,"비금속 광물제품 제조업",4.33021116256714
"2125",36.3452685362,127.305252175,"소기업",2,"비금속 광물제품 제조업",4.33021116256714
"2126",36.371590608,127.4012600939,"소기업",2,"자동차 및 트레일러 제조업",7.31134748458862
"2127",36.3293176762,127.4399105306,"소기업",9,"식료품 제조업",18.2538032531738
"2128",36.4394446483,127.4120203082,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"2129",36.4267132029,127.4227744073,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"2130",36.3223611671,127.4229223616,"소기업",6,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"2131",36.432485743,127.4092574048,"소기업",5,"기타 운송장비 제조업",11.7542724609375
"2132",36.4298861858,127.4068772582,"소기업",3,"전기장비 제조업",4.33021116256714
"2133",36.423733044,127.4215553013,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"2134",36.3520683158,127.409129747,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"2135",36.367409886,127.4035899736,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"2136",36.2298605475,127.4487881724,"소기업",2,"식료품 제조업",18.2538032531738
"2137",36.4329238905,127.4229095704,"소기업",3,"식료품 제조업",18.2538032531738
"2138",36.3735675386,127.4151757373,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"2139",36.427431752,127.3967637854,"소기업",19,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2140",36.3356162695,127.3930766904,"소기업",3,"식료품 제조업",18.2538032531738
"2141",36.4385914095,127.4129650241,"소기업",19,"출판업",4.33021116256714
"2142",36.2287135239,127.3444365954,"소기업",8,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2143",36.3067773856,127.3866333157,"소기업",13,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"2144",36.3914218758,127.4078733746,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2145",36.4125638792,127.4253068562,"소기업",4,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2146",36.3643223276,127.3740885061,"소기업",12,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"2147",36.3198377173,127.4568085466,"소기업",10,"식료품 제조업",18.2538032531738
"2148",36.3620856864,127.4084122634,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2149",36.3713813981,127.4206859762,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"2150",36.3690619145,127.4044691092,"소기업",1,"가구 제조업",4.33021116256714
"2151",36.372898837,127.4044406086,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"2152",36.2587494756,127.2844301907,"소기업",7,"섬유제품 제조업; 의복 제외",18.0353889465332
"2153",36.4491950317,127.4030680996,"소기업",2,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2154",36.436109867,127.4047864016,"소기업",2,"식료품 제조업",18.2538032531738
"2155",36.4440373498,127.3984193183,"소기업",6,"식료품 제조업",18.2538032531738
"2156",36.4402105816,127.4007048927,"소기업",10,"식료품 제조업",18.2538032531738
"2157",36.4511230015,127.407465454,"소기업",1,"식료품 제조업",18.2538032531738
"2158",36.3406547771,127.392519106,"소기업",11,"자동차 및 트레일러 제조업",7.31134748458862
"2159",36.4240664028,127.4061316752,"소기업",5,"전기장비 제조업",4.33021116256714
"2160",36.44045438,127.4022220902,"중기업",105,"전기장비 제조업",47.1060485839844
"2161",36.424502895,127.4034828161,"소기업",3,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2162",36.4269518133,127.4230591662,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2163",36.3735675386,127.4151757373,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2164",36.3735675386,127.4151757373,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2165",36.4162343438,127.4125333257,"소기업",26,"화학 물질 및 화학제품 제조업; 의약품 제외",11.8432559967041
"2166",36.4340117511,127.3912533584,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"2167",36.4469174108,127.3988380472,"소기업",5,"부동산업",4.33021116256714
"2168",36.4324105236,127.3949883997,"소기업",1,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2169",36.4130437443,127.4097406164,"소기업",8,"기타 기계 및 장비 제조업",4.33021116256714
"2170",36.4146426102,127.4072585474,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2171",36.3505695219,127.4393259911,"소기업",3,"전기장비 제조업",4.33021116256714
"2172",36.3494717282,127.4162893433,"소기업",3,"전기장비 제조업",4.33021116256714
"2173",36.3514851211,127.4099842911,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2174",36.4240664028,127.4061316752,"소기업",3,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2175",36.363540963,127.4043396987,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"2176",36.3709657834,127.4078724269,"중기업",160,"식료품 제조업",61.0296287536621
"2177",36.4261025282,127.4008403522,"소기업",0,"연구개발업",4.33021116256714
"2178",36.3587023857,127.4092371086,"소기업",4,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"2179",36.3626898044,127.3584952151,"소기업",10,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2180",36.3570271548,127.4138538676,"소기업",9,"기타 기계 및 장비 제조업",4.33021116256714
"2181",36.448991648,127.4001461485,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2182",36.3642038409,127.4045864762,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2183",36.4230300814,127.4219027487,"소기업",0,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2184",36.2863824427,127.4539872928,"소기업",11,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"2185",36.3711314033,127.4153834296,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2186",36.4036268673,127.4237041248,"소기업",28,"식료품 제조업",25.7668495178223
"2187",36.3995582221,127.3907648912,"소기업",1,"식료품 제조업",18.2538032531738
"2188",36.2989197022,127.4462721775,"소기업",5,"인쇄 및 기록매체 복제업",4.33021116256714
"2189",36.373565533,127.4132850957,"소기업",1,"전기장비 제조업",4.33021116256714
"2190",36.3209607053,127.3961004961,"소기업",6,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2191",36.3381174754,127.4290278229,"소기업",7,"의료용 물질 및 의약품 제조업",4.33021116256714
"2192",36.4297125503,127.4240166843,"소기업",10,"기타 기계 및 장비 제조업",4.33021116256714
"2193",36.3653573933,127.3168088579,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"2194",36.3574343404,127.416592449,"소기업",2,"펄프, 종이 및 종이제품 제조업",4.33021116256714
"2195",36.4259307468,127.4232512243,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2196",36.4246563647,127.4026815226,"소기업",5,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2197",36.303793205,127.4536917139,"소기업",8,"전기장비 제조업",4.33021116256714
"2198",36.3391108677,127.3173975891,"소기업",5,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2199",36.4458123895,127.4214015592,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2200",36.3353855452,127.4286306898,"소기업",3,"펄프, 종이 및 종이제품 제조업",4.33021116256714
"2201",36.325872152,127.3796529314,"소기업",8,"전기장비 제조업",4.33021116256714
"2202",36.3687423212,127.3382959031,"소기업",8,"전기장비 제조업",4.33021116256714
"2203",36.3279276013,127.4435223955,"소기업",3,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2204",36.3617995779,127.2936221805,"소기업",2,"비금속 광물제품 제조업",4.33021116256714
"2205",36.3329045197,127.4294336135,"중기업",53,"인쇄 및 기록매체 복제업",44.6921691894531
"2206",36.3227427602,127.4717248666,"소기업",3,"식료품 제조업",18.2538032531738
"2207",36.4296441358,127.4278608438,"소기업",2,"기타 제품 제조업",4.33021116256714
"2208",36.362207945,127.4053515184,"소기업",42,"섬유제품 제조업; 의복 제외",53.3215942382812
"2209",36.3583033996,127.3069521213,"소기업",35,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",12.6512308120728
"2210",36.4342316916,127.4336016897,"소기업",5,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2211",36.427470533,127.4019543791,"소기업",10,"전기장비 제조업",4.33021116256714
"2212",36.3735590322,127.3344119034,"중기업",16,"기타 기계 및 장비 제조업",9.96054840087891
"2213",36.3560647604,127.4430659778,"소기업",6,"기타 제품 제조업",4.33021116256714
"2214",36.3532418848,127.4081106047,"소기업",7,"전기장비 제조업",4.33021116256714
"2215",36.2223252598,127.3018398587,"소기업",3,"비금속 광물제품 제조업",4.33021116256714
"2216",36.304253312,127.4429588729,"소기업",4,"기타 제품 제조업",4.33021116256714
"2217",36.2388490693,127.3172567813,"소기업",26,"고무 및 플라스틱제품 제조업",11.8432559967041
"2218",36.4479887297,127.4063934209,"소기업",14,"기타 기계 및 장비 제조업",4.33021116256714
"2219",36.4360683768,127.4369548879,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2220",36.3286523738,127.3700859233,"소기업",10,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"2221",36.4139409024,127.409516208,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"2222",36.3520341972,127.417946889,"소기업",12,"기타 기계 및 장비 제조업",4.33021116256714
"2223",36.4079732986,127.4248648775,"소기업",4,"전기장비 제조업",4.33021116256714
"2224",36.3453453778,127.4174156507,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"2225",36.3573741061,127.4504086227,"소기업",1,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2226",36.4225872478,127.4241671672,"소기업",9,"자동차 및 트레일러 제조업",7.31134748458862
"2227",36.3584119241,127.3486609294,"소기업",5,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2228",36.3548975623,127.3682928655,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2229",36.2339808055,127.3209116504,"소기업",3,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2230",36.4293240161,127.3907789736,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"2231",36.3673565827,127.4190723423,"소기업",4,"전기장비 제조업",4.33021116256714
"2232",36.3749091703,127.4142759816,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2233",36.3861490724,127.317963263,"소기업",3,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2234",36.3453565532,127.4224929273,"소기업",4,"가구 제조업",4.33021116256714
"2235",36.3453495121,127.4235909216,"소기업",6,"식료품 제조업",18.2538032531738
"2236",36.3339168285,127.4392730095,"소기업",10,"식료품 제조업",18.2538032531738
"2237",36.3558071872,127.3627019623,"소기업",7,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2238",36.4015778659,127.3752699502,"소기업",11,"기타 기계 및 장비 제조업",4.33021116256714
"2239",36.3402221056,127.3761881905,"소기업",10,"펄프, 종이 및 종이제품 제조업",4.33021116256714
"2240",36.4293240161,127.3907789736,"소기업",6,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2241",36.4149672689,127.4123095431,"소기업",11,"기타 기계 및 장비 제조업",4.33021116256714
"2242",36.3316108705,127.4093270377,"소기업",15,"가죽, 가방 및 신발 제조업",4.33021116256714
"2243",36.3502926747,127.3728755917,"소기업",13,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2244",36.3735675386,127.4151757373,"소기업",16,"식료품 제조업",18.2538032531738
"2245",36.2725018616,127.4644828194,"소기업",8,"기타 제품 제조업",4.33021116256714
"2246",36.2733226565,127.4634150335,"소기업",3,"섬유제품 제조업; 의복 제외",18.0353889465332
"2247",36.35044215,127.3388415769,"소기업",4,"전기장비 제조업",4.33021116256714
"2248",36.4010533615,127.4242504302,"소기업",9,"의료용 물질 및 의약품 제조업",4.33021116256714
"2249",36.2260633543,127.4445701168,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2250",36.4307980715,127.4188647607,"소기업",6,"전기장비 제조업",4.33021116256714
"2251",36.414339276,127.4097880049,"소기업",9,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2252",36.3505061602,127.4559042488,"소기업",0,"식료품 제조업",18.2538032531738
"2253",36.279702118,127.4654606404,"중기업",8,"섬유제품 제조업; 의복 제외",23.6657218933105
"2254",36.3955192933,127.3509707869,"소기업",9,"전기장비 제조업",4.33021116256714
"2255",36.4349120171,127.4206179419,"소기업",3,"전기장비 제조업",4.33021116256714
"2256",36.4318355522,127.4328933723,"소기업",7,"기타 기계 및 장비 제조업",4.33021116256714
"2257",36.3385473593,127.4278649665,"중기업",13,"화학 물질 및 화학제품 제조업; 의약품 제외",9.96054840087891
"2258",36.4065291281,127.3781901054,"소기업",21,"기타 기계 및 장비 제조업",12.1433534622192
"2259",36.3669429592,127.3825627174,"소기업",3,"기타 제품 제조업",4.33021116256714
"2260",36.3540500202,127.4144833868,"소기업",20,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8.12892055511475
"2261",36.3316503009,127.3375510747,"소기업",6,"전기장비 제조업",4.33021116256714
"2262",36.3549400663,127.3497064044,"소기업",4,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2263",36.3917284103,127.405397724,"소기업",13,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2264",36.2859818257,127.4615547178,"소기업",13,"가구 제조업",4.33021116256714
"2265",36.4342194745,127.390343145,"소기업",14,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2266",36.2694630546,127.4708246025,"소기업",5,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2267",36.2694630546,127.4708246025,"소기업",17,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2268",36.3164258496,127.4659639444,"소기업",2,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"2269",36.420938345,127.4225787442,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2270",36.3340792632,127.3058741256,"소기업",7,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2271",36.3165667113,127.4664241223,"소기업",7,"가구 제조업",4.33021116256714
"2272",36.2864122576,127.457796681,"소기업",12,"가구 제조업",4.33021116256714
"2273",36.338551444,127.4392833273,"소기업",3,"전기장비 제조업",4.33021116256714
"2274",36.3537401358,127.3423991043,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2275",36.3487021174,127.4122625557,"소기업",7,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2276",36.4283034122,127.4256352384,"소기업",1,"기타 기계 및 장비 제조업",4.33021116256714
"2277",36.3121940431,127.4133197077,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2278",36.2685200424,127.4714227832,"소기업",3,"기타 기계 및 장비 제조업",4.33021116256714
"2279",36.4230300814,127.4219027487,"소기업",4,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2280",36.249530489,127.3366977596,"소기업",2,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"2281",36.3958528187,127.354144903,"중기업",83,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",47.1060485839844
"2282",36.3471358722,127.3243392416,"소기업",5,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2283",36.308041218,127.3540152946,"소기업",2,"고무 및 플라스틱제품 제조업",4.33021116256714
"2284",36.3946008938,127.3992949112,"소기업",14,"전기장비 제조업",4.33021116256714
"2285",36.3019235714,127.3158174168,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"2286",36.3451267451,127.444190815,"소기업",7,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2287",36.3800758041,127.3791759962,"소기업",0,"전기장비 제조업",4.33021116256714
"2288",36.343102511,127.315197726,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2289",36.3385184309,127.3089730004,"소기업",29,"금속 가공제품 제조업; 기계 및 가구 제외",11.8432559967041
"2290",36.3462632919,127.4431992608,"소기업",37,"의복, 의복 액세서리 및 모피제품 제조업",12.6512308120728
"2291",36.372898837,127.4044406086,"소기업",5,"자동차 및 트레일러 제조업",7.31134748458862
"2292",36.317889144,127.4621198156,"소기업",6,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2293",36.4355640649,127.4368133239,"소기업",11,"섬유제품 제조업; 의복 제외",18.0353889465332
"2294",36.3357714843,127.4312955149,"소기업",6,"전기장비 제조업",4.33021116256714
"2295",36.3599279936,127.4323900687,"소기업",6,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2296",36.3366961677,127.4590018693,"소기업",5,"전기장비 제조업",4.33021116256714
"2297",36.3227397124,127.4627526002,"소기업",20,"전기장비 제조업",8.12892055511475
"2298",36.3232839835,127.4632978295,"소기업",0,"전기장비 제조업",4.33021116256714
"2299",36.4230425628,127.4052117615,"소기업",8,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2300",36.2873511128,127.4584307525,"소기업",15,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2301",36.3550550761,127.4067538475,"소기업",6,"전기장비 제조업",4.33021116256714
"2302",36.4220642694,127.4100134682,"소기업",9,"자동차 및 트레일러 제조업",7.31134748458862
"2303",36.346079979,127.4192023732,"소기업",5,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2304",36.2733309391,127.4639750006,"소기업",6,"기타 기계 및 장비 제조업",4.33021116256714
"2305",36.3388476596,127.4270002415,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2306",36.3977847133,127.3934036747,"소기업",4,"전기장비 제조업",4.33021116256714
"2307",36.394534328,127.3555067285,"중기업",77,"기타 기계 및 장비 제조업",47.1060485839844
"2308",36.3505061602,127.4559042488,"소기업",4,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2309",36.3481310046,127.4134735843,"소기업",6,"전기장비 제조업",4.33021116256714
"2310",36.3547576157,127.3179184367,"소기업",5,"식료품 제조업",18.2538032531738
"2311",36.3545879704,127.3181381153,"소기업",1,"식료품 제조업",18.2538032531738
"2312",36.3366961677,127.4590018693,"소기업",2,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2313",36.4287633771,127.4275990795,"소기업",5,"기타 기계 및 장비 제조업",4.33021116256714
"2314",36.3917026296,127.4084418503,"소기업",9,"전기장비 제조업",4.33021116256714
"2315",36.3508838214,127.4329142272,"소기업",22,"의복, 의복 액세서리 및 모피제품 제조업",11.8432559967041
"2316",36.3451872967,127.3786198996,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"2317",36.3449456801,127.4135613442,"소기업",2,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2318",36.3409981519,127.4261113925,"소기업",2,"자동차 및 트레일러 제조업",7.31134748458862
"2319",36.3868824278,127.4038932161,"소기업",5,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2320",36.4293240161,127.3907789736,"소기업",15,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2321",36.4322233549,127.3887827943,"소기업",5,"전기장비 제조업",4.33021116256714
"2322",36.3375323608,127.3220137926,"소기업",3,"음료 제조업",4.33021116256714
"2323",36.3375323608,127.3220137926,"소기업",5,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2324",36.3502045573,127.4108226813,"소기업",4,"전기장비 제조업",4.33021116256714
"2325",36.3472928914,127.370338431,"소기업",10,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2326",36.3401216664,127.3937989624,"소기업",1,"전기장비 제조업",4.33021116256714
"2327",36.2856256324,127.45812179,"소기업",4,"식료품 제조업",18.2538032531738
"2328",36.3473564036,127.3767166735,"소기업",6,"전기장비 제조업",4.33021116256714
"2329",36.3518971653,127.3757402429,"소기업",5,"전기장비 제조업",4.33021116256714
"2330",36.3409970086,127.309748154,"소기업",2,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2331",36.3353077354,127.4311217645,"소기업",1,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2332",36.4263592,127.39302725,"소기업",10,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2333",36.3248671167,127.4243335585,"소기업",2,"기타 기계 및 장비 제조업",4.33021116256714
"2334",36.2260633543,127.4445701168,"소기업",1,"목재 및 나무제품 제조업; 가구 제외",4.33021116256714
"2335",36.2808539014,127.4647701576,"소기업",4,"식료품 제조업",18.2538032531738
"2336",36.3515033287,127.4093522745,"소기업",15,"기타 기계 및 장비 제조업",4.33021116256714
"2337",36.3329574726,127.4015510551,"소기업",15,"기타 제품 제조업",4.33021116256714
"2338",36.3518179871,127.4068547628,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2339",36.4170935617,127.4089563109,"소기업",14,"기타 기계 및 장비 제조업",4.33021116256714
"2340",36.2825409961,127.3785112108,"소기업",5,"비금속 광물제품 제조업",4.33021116256714
"2341",36.344665033,127.4011688052,"소기업",6,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2342",36.3295134254,127.4060378923,"소기업",14,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2343",36.392494953,127.3542425837,"소기업",12,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2344",36.2221024927,127.4454515958,"소기업",1,"식료품 제조업",18.2538032531738
"2345",36.3723410016,127.4065942062,"소기업",4,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2346",36.4397204945,127.4337707454,"소기업",8,"화학 물질 및 화학제품 제조업; 의약품 제외",4.33021116256714
"2347",36.3274009558,127.4188663017,"소기업",8,"전기장비 제조업",4.33021116256714
"2348",36.3463308191,127.4402902746,"소기업",6,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2349",36.355172621,127.4361280928,"소기업",10,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2350",36.3559594476,127.4545018522,"소기업",4,"의복, 의복 액세서리 및 모피제품 제조업",4.33021116256714
"2351",36.3021432491,127.3155561083,"소기업",4,"식료품 제조업",18.2538032531738
"2352",36.3453557525,127.4199332607,"소기업",5,"전기장비 제조업",4.33021116256714
"2353",36.4189948213,127.4074055949,"소기업",4,"기타 기계 및 장비 제조업",4.33021116256714
"2354",36.2764489763,127.4668841949,"소기업",4,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2355",36.443989653,127.4300830026,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2356",36.4243294204,127.423087647,"소기업",4,"금속 가공제품 제조업; 기계 및 가구 제외",4.33021116256714
"2357",36.4240664028,127.4061316752,"소기업",25,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.8432559967041
"2358",36.2820654988,127.4654298168,"소기업",5,"식료품 제조업",18.2538032531738
"2359",36.35102859,127.4104819915,"소기업",12,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2360",36.3426063148,127.4093225266,"소기업",8,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2361",36.4235817342,127.4230089919,"소기업",3,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2362",36.3313794294,127.4220036841,"소기업",3,"전기장비 제조업",4.33021116256714
"2363",36.3421527066,127.3862700805,"소기업",4,"의료, 정밀, 광학 기기 및 시계 제조업",4.33021116256714
"2364",36.3553403199,127.4330333794,"소기업",5,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
"2365",36.3401216664,127.3937989624,"소기업",2,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.33021116256714
